sl,aspect,ecen,foam,narrow,pa,pd,plb,rec,target
243,0.710288709,2.3912445,1.011087524,4.02978619,341.5428449,10.22796602,0.001559267,0.70391047,acer_palmatum
244,0.652438254,3.060819776,1.102838372,4.878717809,14.02007489,8.181980461,0.023452156,0.757841886,acer_palmatum
245,0.667694497,3.959926754,1.018438815,6.782770151,324.9779878,8.061975828,0.000602946,0.744435396,acer_palmatum
246,0.423560483,5.01966098,1.005266229,9.516693268,220.5610146,6.975356105,0.000563626,0.905867825,acer_palmatum
247,0.680688531,2.986350057,1.008110299,5.132443668,221.5771535,7.605106077,0.00155114,0.732572948,acer_palmatum
248,0.505331525,5.555420204,1.130046985,9.158320769,169.1767382,6.77486317,0.000598133,0.862925286,acer_palmatum
249,0.048570866,2.377829667,1.011867982,4.697107685,511.415485,10.70131289,0.001085911,0.998819739,acer_palmatum
250,0.340467496,5.074717163,1.000148305,9.844791847,319.1664102,8.293072017,0.00038166,0.940256286,acer_palmatum
251,0.732395405,4.445821333,1.001330489,7.4629608,312.6087146,8.208743078,0.000489871,0.680879557,acer_palmatum
252,0.744208408,1.52336115,1.000017576,2.540841744,1.809024446,0.603553382,0.718318458,0.667947488,acer_palmatum
253,0.66280059,5.010898148,1.0269161,8.533353796,250.8513534,8.994305505,0.000488233,0.748795952,acer_palmatum
254,0.897523463,2.702540262,1.000234261,3.893358469,207.8028699,13.20252692,0.001757485,0.440966703,acer_palmatum
255,0.176383421,1.246864398,1.001146126,2.471347405,3.305557402,0.553920869,0.610969291,0.984321537,acer_palmatum
256,0.740158857,2.78073798,1.030232222,4.514123352,216.7096921,6.347467174,0.001801949,0.672432054,acer_palmatum
257,0.540984008,4.861475933,1.001702808,8.934922576,428.1448554,9.616106572,0.000308001,0.841032879,acer_palmatum
258,0.686368352,3.50353548,1.004088397,6.026855748,599.601003,10.51645859,0.000415995,0.727254072,acer_palmatum
259,0.544862368,2.729234349,1.076336861,4.661892671,10.73312629,8.028427076,0.038972539,0.838525492,acer_palmatum
260,0.141421356,2.259884589,1.09724512,4.098497329,9.899494937,6.359797859,0.062105922,0.989949494,acer_palmatum
261,0.595267898,4.33470563,1.013748957,7.711731691,308.7011002,7.459245058,0.000534918,0.803527305,acer_palmatum
262,0.544330088,2.676135779,1.001762676,4.912409807,425.1688516,6.644619816,0.001023304,0.83887112,acer_palmatum
263,0.554491128,4.350251231,1.045336535,7.624803064,292.6358309,8.297170397,0.000562231,0.832189635,acer_palmatum
264,0.54745651,3.860308807,1.045511244,6.782085826,406.7892623,7.725562013,0.000513896,0.836834135,acer_palmatum
265,0.775439997,2.549898356,1.000016205,4.159890981,13.80106473,7.350834795,0.033206131,0.631421262,acer_palmatum
266,0.444381821,5.389223758,1.06063863,9.632962744,313.1633621,8.90675003,0.000344186,0.895837484,acer_palmatum
267,0.510984949,5.065122819,1.073829428,8.771458268,234.4265192,7.772551732,0.000519111,0.859589659,acer_palmatum
268,0.530764718,3.28491468,1.056936296,5.742013975,423.358365,6.666412503,0.000682661,0.847519212,acer_palmatum
269,0.50088889,2.306007037,1.000008447,4.301846529,36.03092712,7.554278126,0.01630309,0.865511595,acer_palmatum
270,0.841325229,4.487119846,1.000425673,6.909598096,310.254622,9.642200126,0.000457947,0.54052924,acer_palmatum
271,0.546490595,5.224581268,1.117747426,8.5886903,303.6063533,8.400065296,0.000375928,0.837465241,acer_palmatum
272,0.552987602,5.203167772,1.018450423,9.365593273,268.4715189,8.266539796,0.000428435,0.833189482,acer_palmatum
273,0.429668924,1.497197997,1.000024843,2.849076794,1.586327631,0.620826003,0.880740805,0.902986498,acer_palmatum
274,0.304396295,4.994482785,1.042871244,9.351063095,346.331943,8.278745047,0.000363245,0.952545482,acer_palmatum
275,0.516777708,3.770197657,1.054028647,6.639229263,392.7926218,7.062152943,0.000559011,0.856119618,acer_palmatum
276,0.529314841,2.215964872,1.000155297,4.095409935,634.8007176,6.689755394,0.001000544,0.848425483,acer_palmatum
277,0.583461154,4.608383342,1.006193439,8.299637323,357.3750513,8.563262348,0.000409275,0.812141048,acer_palmatum
278,0.532637423,3.51284494,1.014897683,6.390711742,273.1699309,7.725451948,0.00092504,0.846343533,acer_palmatum
279,0.220843066,5.919414312,1.053055418,11.10356993,339.0734134,7.976809712,0.000264247,0.975309356,acer_palmatum
280,0.593056402,2.189161351,1.001621801,3.945389876,184.2120117,5.283312985,0.003515337,0.805160918,acer_palmatum
281,0.486298763,1.369260116,1.016768061,2.523397003,2.463262958,0.594537199,0.676818577,0.873792603,acer_palmatum
282,0.670841046,4.512272898,1.00111093,7.8498591,297.6937784,7.282037881,0.000506643,0.741601167,acer_palmatum
283,0.509749507,2.382953847,1.128750931,3.92740632,85.14990456,7.062085992,0.00645742,0.86032287,acer_palmatum
284,0.311126036,3.979060143,1.074643737,7.221587892,379.24966,7.29196445,0.000522591,0.95036866,acer_palmatum
285,0.185684531,5.192053865,1.046834202,9.833280991,268.5143371,7.360304438,0.000433761,0.982609411,acer_palmatum
286,0.439293234,3.667723875,1.042821802,6.676692608,215.6625847,6.238813781,0.001079231,0.898343728,acer_palmatum
287,0.707106781,1.620734429,1.000026247,2.766694118,1.344662076,0.690854678,0.862812432,0.707106781,acer_palmatum
288,0.549442256,1.507320779,1.000027443,2.766659133,1.640117765,0.74600501,0.835877023,0.835531692,acer_palmatum
289,0.11970205,2.355804331,1.006760304,4.663145815,655.9066763,9.24125326,0.000862588,0.992809861,acer_palmatum
290,0.539274827,3.164441513,1.002147405,5.816821056,615.4028135,9.607964314,0.000505795,0.842129836,acer_palmatum
291,0.83218053,1.809456828,1.000000838,2.812806955,290.2078773,6.177707876,0.003033229,0.554504793,acer_palmatum
292,0.416679718,5.747576364,1.053573474,10.41448959,275.5420087,7.47558956,0.00034418,0.909053361,acer_palmatum
293,0.565704998,3.584158887,1.026494915,6.370887762,391.9622676,6.820472725,0.000617845,0.824607698,acer_palmatum
294,0.158938541,5.732797205,1.071359546,10.63389212,270.7464317,8.133841257,0.000352871,0.987288479,acer_palmatum
295,0.480384461,1.426876222,1.056156878,2.535920098,11.40175425,6.828427076,0.134684709,0.877058019,acer_palmatum
296,0.199942718,2.159995987,1.019738697,4.19360024,2.487224423,0.041076931,0.27056001,0.979807588,acer_palmatum
297,0.39654977,2.973469823,1.038868432,5.489775477,218.7909018,7.549806811,0.001620239,0.918013224,acer_palmatum
298,0.835531692,1.742611938,1.000027443,2.700002476,1.120016906,0.756032852,0.845152259,0.549442256,acer_palmatum
299,0.897026832,3.486603944,1.000000646,5.027596268,183.6500235,5.956771315,0.001195848,0.441976088,acer_palmatum
300,0.233212636,2.091095347,1.000644608,4.121873345,262.2308144,39.10456944,0.002737873,0.972425764,acer_pensylvanicum
301,0.265455753,3.651311472,1.038322482,6.906934146,452.219509,7.569809324,0.00052064,0.964123044,acer_pensylvanicum
302,0.405442427,1.389725421,1.00002341,2.660039761,2.053255461,0.699320668,0.790230068,0.914120582,acer_pensylvanicum
303,0.384937593,3.776976499,1.02129071,7.111500134,401.0837553,7.968694777,0.000547909,0.922942604,acer_pensylvanicum
304,0.408746106,3.677537367,1.018653307,6.905033287,334.0941289,7.178145338,0.000693489,0.912648136,acer_pensylvanicum
305,0.17614129,3.682015592,1.037270603,7.043930931,463.2539533,7.410425031,0.000499934,0.984364895,acer_pensylvanicum
306,0.156430514,3.595714516,1.028169726,6.951344596,489.0719016,7.40327757,0.000496558,0.987688966,acer_pensylvanicum
307,0.490878772,3.693146471,1.009911655,6.842894261,400.4729774,7.380595676,0.000572139,0.871227887,acer_pensylvanicum
308,0.110370002,3.630280032,1.060603135,6.824778168,363.9339558,7.105451051,0.00065467,0.993890569,acer_pensylvanicum
309,0.072227715,1.826747189,1.057607832,3.449977496,1.823624266,0.016755724,0.51598449,0.997388168,acer_pensylvanicum
310,0.443510417,3.676045808,1.001025851,6.963628864,381.3496,7.730102766,0.000607495,0.896269217,acer_pensylvanicum
311,0.849515709,2.15685766,1.000000473,3.294735098,566.2779451,7.671241208,0.001077936,0.527563323,acer_pensylvanicum
312,0.379370831,3.61716943,1.023238921,6.805777389,295.9944662,7.085802469,0.000809568,0.92524471,acer_pensylvanicum
313,0.253732097,3.541514458,1.027577352,6.780152548,413.0655113,6.745969747,0.000605916,0.967274533,acer_pensylvanicum
314,0.604858379,2.302638691,1.019835103,4.055857652,10.88321848,8.828427076,0.053715759,0.796333059,acer_pensylvanicum
315,0.201776193,1.145618897,1.01453727,2.235180882,9.431883696,0.467067772,0.25363196,0.979431655,acer_pensylvanicum
316,0.136201513,3.576991644,1.010775177,7.044741515,503.3450997,7.664799582,0.000487549,0.990681153,acer_pensylvanicum
317,0.080378452,4.012188084,1.164455283,6.879950238,378.0225458,8.381448512,0.000515998,0.996764418,acer_pensylvanicum
318,0.460417389,1.844660118,1.009647864,3.448895148,1.980142041,0.020031129,0.464366542,0.887702556,acer_pensylvanicum
319,0.448242977,3.68073908,1.043550533,6.680074234,450.1537606,7.436545705,0.000513256,0.893911759,acer_pensylvanicum
320,0.250386041,1.953690332,1.112710677,3.455658371,1.742076032,0.018724598,0.472103599,0.968146079,acer_pensylvanicum
321,0.175636924,2.072175884,1.013094174,4.058990688,37.82251849,4.005139489,0.019333003,0.984455012,acer_pensylvanicum
322,0.447213595,1.503635549,1.010181397,2.819818379,1.542115847,0.694556384,0.89779385,0.894427191,acer_pensylvanicum
323,0.444525614,2.702265687,1.048916793,4.883956314,637.7777478,7.338130514,0.000672186,0.895766141,acer_platanoides
324,0.566418271,4.628999578,1.050732966,8.036143666,352.2060346,8.553350436,0.000412194,0.824117917,acer_platanoides
325,0.834861674,2.644335243,1.000000593,4.099933048,348.5706454,7.044431936,0.001179968,0.550459795,acer_platanoides
326,0.609838823,3.794367458,1.051200318,6.470222819,398.1092129,7.769066835,0.000540494,0.792525463,acer_platanoides
327,0.647926134,1.945833783,1.024511282,3.345967594,171.3449162,5.434626316,0.004751462,0.761703174,acer_platanoides
328,0.617185094,2.939760861,1.022450206,5.137480124,465.0415508,9.121641984,0.000770172,0.786817996,acer_platanoides
329,0.485729879,4.404147601,1.059242392,7.792222601,361.3782295,8.339257761,0.000445943,0.874108966,acer_platanoides
330,0.440029576,2.031069483,1.000000441,3.854934219,1171.037676,10.58389251,0.000648116,0.897983281,acer_platanoides
331,0.520663135,3.955454751,1.045911874,7.010602608,456.5005271,8.82054463,0.000436902,0.853762203,acer_platanoides
332,0.632334398,2.997701646,1.000000474,5.320005275,536.3417833,7.912165862,0.000640995,0.774695559,acer_platanoides
333,0.160959185,1.993126986,1.144993693,3.458766403,877.5629697,18.33113739,0.000900664,0.986961064,acer_platanoides
334,0.830790324,2.879755165,1.00000052,4.482582851,430.5003442,8.927544967,0.000808148,0.556585517,acer_platanoides
335,0.448405727,3.400005821,1.007080609,6.393761744,555.6306756,7.755519271,0.000487323,0.893830132,acer_platanoides
336,0.573382179,2.136721258,1.010931497,3.845276775,59.80802622,23.48528123,0.01138592,0.81928803,acer_platanoides
337,0.408183724,2.209581536,1.006593348,4.199022465,656.8483865,7.500326416,0.000977109,0.912899801,acer_platanoides
338,0.717267852,2.055090658,1.003028224,3.476545042,661.5353733,8.817003533,0.001087981,0.696797552,acer_platanoides
339,0.307085281,1.653048416,1.00404021,3.213242665,1346.371822,15.10954382,0.000852957,0.951682001,acer_platanoides
340,0.180426091,2.053889513,1.112136152,3.663285024,136.6517449,7.239410287,0.005446664,0.983588545,acer_platanoides
341,0.30794187,3.913272335,1.109653576,6.881769271,397.0281581,7.732469581,0.00051613,0.951405174,acer_platanoides
342,0.571255981,1.821300094,1.012485649,3.275278164,488.0192153,8.500020687,0.001920884,0.820771957,acer_platanoides
343,0.343681251,2.091584567,1.040606006,3.897501157,1.681874555,0.016087488,0.426340325,0.939086363,acer_pseudoplatanus
344,0.583963652,1.953211662,1.000558206,3.536815175,1.737059943,0.016980521,0.468709365,0.811779806,acer_pseudoplatanus
345,0.196831207,4.162297768,1.04998662,7.850738261,436.1895002,7.260310979,0.000415476,0.98043739,acer_pseudoplatanus
346,0.182392072,4.272445409,1.045382818,8.10537935,571.2279362,9.264215255,0.000301118,0.98322588,acer_pseudoplatanus
347,0.527963221,2.621548791,1.005814208,4.819920266,616.2312897,6.541737988,0.000736504,0.849267236,acer_pseudoplatanus
348,0.389532212,2.085496113,1.060441514,3.77792152,1.581419367,0.017537115,0.455752402,0.921012843,acer_pseudoplatanus
349,0.469225805,2.204688276,1.042554069,3.982144042,1.915353753,0.020167387,0.335976352,0.883078221,acer_pseudoplatanus
350,0.326635995,2.089690625,1.100782776,3.692610615,1.554568844,0.017094178,0.462179031,0.945150214,acer_pseudoplatanus
351,0.255725014,2.028352971,1.05329352,3.787417507,1.649092473,0.015655807,0.462672221,0.966749563,acer_pseudoplatanus
352,0.071472565,2.031691545,1.072781094,3.782866045,1.623494269,0.016436424,0.468557215,0.997442566,acer_pseudoplatanus
353,0.441917781,2.056610229,1.052178239,3.708025618,1.688364568,0.019457923,0.4384082,0.897055558,acer_pseudoplatanus
354,0.365101553,1.941144578,1.049154513,3.572674409,1.658579625,0.018757251,0.501790161,0.930967699,acer_pseudoplatanus
355,0.317404818,2.088785633,1.105945735,3.679710781,1.53019632,0.020819393,0.469990103,0.948290136,acer_pseudoplatanus
356,0.442763708,2.121540866,1.081659187,3.720021777,1.498874907,0.019217089,0.464055261,0.896638332,acer_pseudoplatanus
357,0.260793864,2.029538425,1.03208032,3.864857804,1.810537685,0.021681287,0.420913507,0.96539451,acer_pseudoplatanus
358,0.707106781,1.56892907,1.000019641,2.678276851,1.500798066,0.557422618,0.824943843,0.707106781,acer_rubrum
359,0.259638991,3.91323396,1.049309579,7.330788406,383.963124,7.756901788,0.000533871,0.965705749,acer_rubrum
360,0.154217145,1.838183079,1.031963474,3.541187285,1.857673915,0.022626785,0.500226749,0.988036979,acer_rubrum
361,0.247902553,3.720956141,1.051266368,6.968512221,326.8246896,7.527679799,0.00069374,0.968784973,acer_rubrum
362,0.588863208,1.745949687,1.002650147,3.148738724,1.762978635,0.017528671,0.577706058,0.808232716,acer_rubrum
363,0.498283626,3.803989516,1.007476542,7.049396901,369.6144023,7.750090227,0.000584108,0.867014088,acer_rubrum
364,0.814596283,3.08239159,1.000729288,4.86671688,311.4406202,7.796931043,0.000986185,0.580028358,acer_rubrum
365,0.362820631,1.959913512,1.052651368,3.596895105,1.868954355,0.0225051,0.43683405,0.931858997,acer_rubrum
366,0.3926377,3.885320611,1.080273989,6.904381431,336.1358704,6.793939485,0.000617732,0.91969323,acer_rubrum
367,0.520299452,2.766492244,1.007573253,5.09048055,454.3884371,7.520324974,0.000897307,0.853983888,acer_rubrum
368,0.328222226,4.079592101,1.041460878,7.617354762,289.4993909,8.058767976,0.000651172,0.944600535,acer_rubrum
369,0.165823361,3.547856823,1.053271386,6.690199065,347.5938521,6.786578498,0.000717636,0.986155471,acer_rubrum
370,0.45564078,1.823213323,1.001433855,3.441237473,1.721751446,0.022593993,0.546783318,0.890163737,acer_rubrum
371,0.24913644,1.460856788,1.027392403,2.798979639,1.755348968,0.432842706,0.837991175,0.968468396,acer_rubrum
372,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,acer_rubrum
373,0.421797033,1.858160223,1.01597784,3.487217825,506.356298,7.643131236,0.001791702,0.906690279,acer_rubrum
374,0.021112725,1.846312078,1.049198686,3.519078573,1.929548043,0.026189454,0.477379566,0.999777102,acer_rubrum
375,0.509901951,2.8290773,1.07706123,4.886204672,7.820295697,6.766036879,0.049883651,0.860232527,acer_rubrum
376,0.5081341,1.880976208,1.005651923,3.481343289,1.759133406,0.019032831,0.501701181,0.861277967,acer_rubrum
377,0.413087076,3.665482038,1.062433545,6.592041008,411.786601,9.684039638,0.000566298,0.910691533,acer_rubrum
378,0.578655763,3.367468218,1.002188693,6.100528451,579.7472046,7.278966058,0.000472693,0.81557189,acer_rubrum
379,0.301524893,1.905171799,1.066584955,3.489336368,1.789905997,0.018370061,0.483041608,0.953458305,acer_rubrum
380,0.258175702,1.85205756,1.023178853,3.558836871,2.072253935,0.020528426,0.44161983,0.96609798,acer_rubrum
381,0.375072215,3.909585511,1.050691882,7.170279115,328.451,7.327941378,0.00062456,0.926995595,acer_rubrum
382,0.138162006,3.629299417,1.039534266,6.949066317,316.3918426,7.778747479,0.00075344,0.990409643,acer_rubrum
383,0.319306867,1.836203609,1.044889223,3.422644622,2.02125896,0.024708568,0.46041786,0.947651373,acer_rubrum
384,0.111519951,2.449636438,1.006489989,4.852499851,436.4153556,5.133519307,0.001199008,0.993762195,acer_rubrum
385,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,acer_rubrum
386,0.598671095,1.426687795,1.017558491,2.525120223,2.155057859,0.459850196,0.707094731,0.800994957,acer_rubrum
387,0.258837834,1.94067494,1.030547863,3.702121319,1.783231095,0.025672502,0.467396976,0.965920792,acer_rubrum
388,0.212217297,1.836699887,1.057198997,3.43508115,1.847914837,0.017301622,0.503632396,0.977222502,acer_rubrum
389,0.577223382,3.618871702,1.003441003,6.551449161,357.3036122,8.528255561,0.000664195,0.816586289,acer_rubrum
390,0.421068637,1.887441363,1.00088021,3.596239549,1.870354502,0.019898058,0.47013799,0.907028777,acer_rubrum
391,0.667006716,1.392732717,1.000012825,2.430359431,2.664783465,0.555352265,0.594513845,0.745051703,acer_rubrum
392,0.352345633,3.67553959,1.0015613,7.104274724,314.0710213,7.932710102,0.000739235,0.935869946,acer_rubrum
393,0.238739438,1.871972562,1.022263524,3.60945534,1.922652586,0.025010406,0.465946867,0.971083663,acer_rubrum
